Spheres,Resolution,Time
8,274x274,0.253347
8,274x274,0.246746
8,274x274,0.245483
8,274x274,0.255491
8,274x274,0.265009
8,274x274,0.254018
8,274x274,0.264487
8,274x274,0.247042
8,274x274,0.251413
8,274x274,0.272917
8,274x274,0.262869
8,274x274,0.262780
8,274x274,0.259541
8,274x274,0.256352
8,274x274,0.252414
8,274x274,0.258000
8,274x274,0.290560
8,274x274,0.282714
8,274x274,0.252777
8,274x274,0.278155
8,274x274,0.253964
8,274x274,0.249743
8,274x274,0.311146
8,274x274,0.244799
8,274x274,0.245334
8,274x274,0.292283
8,274x274,0.261831
8,274x274,0.289720
8,274x274,0.279072
8,274x274,0.245882
8,274x274,0.305745
8,274x274,0.257536
8,274x274,0.283988
8,274x274,0.281103
8,274x274,0.246214
8,274x274,0.285384
8,274x274,0.246570
8,274x274,0.247632
8,274x274,0.262617
8,274x274,0.248909
8,274x274,0.244776
8,274x274,0.259682
8,274x274,0.255566
8,274x274,0.258464
8,274x274,0.298828
8,274x274,0.378947
8,274x274,0.260956
8,274x274,0.251715
8,274x274,0.280882
8,274x274,0.261996
