Spheres,Resolution,Time
8,249x249,0.232213
8,249x249,0.226310
8,249x249,0.223738
8,249x249,0.213620
8,249x249,0.276511
8,249x249,0.221450
8,249x249,0.237427
8,249x249,0.206785
8,249x249,0.207677
8,249x249,0.207716
8,249x249,0.215646
8,249x249,0.246153
8,249x249,0.206558
8,249x249,0.218345
8,249x249,0.236275
8,249x249,0.210715
8,249x249,0.213993
8,249x249,0.206721
8,249x249,0.269644
8,249x249,0.203380
8,249x249,0.228226
8,249x249,0.235974
8,249x249,0.224108
8,249x249,0.225689
8,249x249,0.211950
8,249x249,0.205265
8,249x249,0.208553
8,249x249,0.206685
8,249x249,0.229677
8,249x249,0.250844
8,249x249,0.257994
8,249x249,0.205911
8,249x249,0.204897
8,249x249,0.298929
8,249x249,0.223609
8,249x249,0.244435
8,249x249,0.236945
8,249x249,0.221338
8,249x249,0.203437
8,249x249,0.208863
8,249x249,0.199813
8,249x249,0.205622
8,249x249,0.234443
8,249x249,0.208276
8,249x249,0.219697
8,249x249,0.288127
8,249x249,0.224865
8,249x249,0.203489
8,249x249,0.210614
8,249x249,0.201243
