Spheres,Resolution,Time
8,647x647,0.000585
8,647x647,0.000512
8,647x647,0.000548
8,647x647,0.000532
8,647x647,0.000536
8,647x647,0.000512
8,647x647,0.000510
8,647x647,0.000506
8,647x647,0.000508
8,647x647,0.000509
8,647x647,0.000516
8,647x647,0.000542
8,647x647,0.000516
8,647x647,0.000521
8,647x647,0.000516
8,647x647,0.000516
8,647x647,0.001072
8,647x647,0.000567
8,647x647,0.000538
8,647x647,0.000541
8,647x647,0.000538
8,647x647,0.000531
8,647x647,0.000510
8,647x647,0.000905
8,647x647,0.000537
8,647x647,0.000700
8,647x647,0.000909
8,647x647,0.000508
8,647x647,0.000506
8,647x647,0.000505
8,647x647,0.000507
8,647x647,0.000505
8,647x647,0.000507
8,647x647,0.000506
8,647x647,0.000526
8,647x647,0.000798
8,647x647,0.000534
8,647x647,0.000536
8,647x647,0.000531
8,647x647,0.000511
8,647x647,0.000506
8,647x647,0.000542
8,647x647,0.000542
8,647x647,0.000543
8,647x647,0.000513
8,647x647,0.000710
8,647x647,0.000951
8,647x647,0.000518
8,647x647,0.000518
8,647x647,0.000704
