Spheres,Resolution,Time
8,829x829,0.000890
8,829x829,0.000858
8,829x829,0.001374
8,829x829,0.000899
8,829x829,0.000842
8,829x829,0.000851
8,829x829,0.001195
8,829x829,0.000847
8,829x829,0.001442
8,829x829,0.000847
8,829x829,0.000844
8,829x829,0.000843
8,829x829,0.000845
8,829x829,0.001200
8,829x829,0.000859
8,829x829,0.000844
8,829x829,0.000837
8,829x829,0.000862
8,829x829,0.000874
8,829x829,0.000879
8,829x829,0.001290
8,829x829,0.000914
8,829x829,0.001059
8,829x829,0.000864
8,829x829,0.000840
8,829x829,0.000845
8,829x829,0.000852
8,829x829,0.001037
8,829x829,0.001264
8,829x829,0.000866
8,829x829,0.000845
8,829x829,0.000835
8,829x829,0.000853
8,829x829,0.000847
8,829x829,0.000848
8,829x829,0.001046
8,829x829,0.000907
8,829x829,0.000847
8,829x829,0.000851
8,829x829,0.000838
8,829x829,0.000851
8,829x829,0.000830
8,829x829,0.000854
8,829x829,0.000849
8,829x829,0.000884
8,829x829,0.000844
8,829x829,0.000845
8,829x829,0.000840
8,829x829,0.000852
8,829x829,0.000855
