Spheres,Resolution,Time
1,39x39,0.000111
1,39x39,0.000224
1,39x39,0.000106
1,39x39,0.000107
1,39x39,0.000033
1,39x39,0.000031
1,39x39,0.000034
1,39x39,0.000167
1,39x39,0.000061
1,39x39,0.000053
1,39x39,0.000108
1,39x39,0.000048
1,39x39,0.000069
1,39x39,0.000051
1,39x39,0.000039
1,39x39,0.000121
1,39x39,0.000077
1,39x39,0.000076
1,39x39,0.000048
1,39x39,0.000040
1,39x39,0.000036
1,39x39,0.000136
1,39x39,0.000046
1,39x39,0.000041
1,39x39,0.000037
1,39x39,0.000038
1,39x39,0.000038
1,39x39,0.000039
1,39x39,0.000038
1,39x39,0.000039
1,39x39,0.000035
1,39x39,0.000035
1,39x39,0.000034
1,39x39,0.000034
1,39x39,0.000034
1,39x39,0.000035
1,39x39,0.000035
1,39x39,0.000039
1,39x39,0.000045
1,39x39,0.000041
1,39x39,0.000043
1,39x39,0.000038
1,39x39,0.000214
1,39x39,0.000043
1,39x39,0.000045
1,39x39,0.000038
1,39x39,0.000032
1,39x39,0.000032
1,39x39,0.000032
1,39x39,0.000031
