Spheres,Resolution,Time
1,186x186,0.000100
1,186x186,0.000061
1,186x186,0.000042
1,186x186,0.000043
1,186x186,0.000039
1,186x186,0.000039
1,186x186,0.000039
1,186x186,0.000039
1,186x186,0.000039
1,186x186,0.000050
1,186x186,0.000044
1,186x186,0.000044
1,186x186,0.000043
1,186x186,0.000042
1,186x186,0.000041
1,186x186,0.000041
1,186x186,0.000041
1,186x186,0.000041
1,186x186,0.000040
1,186x186,0.000041
1,186x186,0.000040
1,186x186,0.000043
1,186x186,0.000047
1,186x186,0.000039
1,186x186,0.000045
1,186x186,0.000041
1,186x186,0.000042
1,186x186,0.000040
1,186x186,0.000041
1,186x186,0.000041
1,186x186,0.000040
1,186x186,0.000041
1,186x186,0.000044
1,186x186,0.000041
1,186x186,0.000041
1,186x186,0.000040
1,186x186,0.000042
1,186x186,0.000040
1,186x186,0.000046
1,186x186,0.000042
1,186x186,0.000041
1,186x186,0.000043
1,186x186,0.000039
1,186x186,0.000039
1,186x186,0.000039
1,186x186,0.000040
1,186x186,0.000045
1,186x186,0.000040
1,186x186,0.000042
1,186x186,0.000041
