Spheres,Resolution,Time
1,247x247,0.000112
1,247x247,0.000073
1,247x247,0.000054
1,247x247,0.000058
1,247x247,0.000046
1,247x247,0.000045
1,247x247,0.000045
1,247x247,0.000045
1,247x247,0.000045
1,247x247,0.000050
1,247x247,0.000051
1,247x247,0.000051
1,247x247,0.000051
1,247x247,0.000053
1,247x247,0.000057
1,247x247,0.000060
1,247x247,0.000061
1,247x247,0.000057
1,247x247,0.000058
1,247x247,0.000060
1,247x247,0.000058
1,247x247,0.000059
1,247x247,0.000205
1,247x247,0.000062
1,247x247,0.000053
1,247x247,0.000075
1,247x247,0.000059
1,247x247,0.000065
1,247x247,0.000057
1,247x247,0.000066
1,247x247,0.000060
1,247x247,0.000053
1,247x247,0.000055
1,247x247,0.000057
1,247x247,0.000060
1,247x247,0.000058
1,247x247,0.000278
1,247x247,0.000174
1,247x247,0.000122
1,247x247,0.000118
1,247x247,0.000058
1,247x247,0.000057
1,247x247,0.000055
1,247x247,0.000053
1,247x247,0.000051
1,247x247,0.000050
1,247x247,0.000055
1,247x247,0.000052
1,247x247,0.000049
1,247x247,0.000050
