Spheres,Resolution,Time
1,256x256,0.000109
1,256x256,0.000066
1,256x256,0.000057
1,256x256,0.000058
1,256x256,0.000053
1,256x256,0.000053
1,256x256,0.000052
1,256x256,0.000052
1,256x256,0.000054
1,256x256,0.000056
1,256x256,0.000057
1,256x256,0.000053
1,256x256,0.000053
1,256x256,0.000052
1,256x256,0.000052
1,256x256,0.000051
1,256x256,0.000051
1,256x256,0.000053
1,256x256,0.000053
1,256x256,0.000053
1,256x256,0.000053
1,256x256,0.000052
1,256x256,0.000053
1,256x256,0.000054
1,256x256,0.000057
1,256x256,0.000054
1,256x256,0.000053
1,256x256,0.000054
1,256x256,0.000055
1,256x256,0.000057
1,256x256,0.000063
1,256x256,0.000159
1,256x256,0.000128
1,256x256,0.000087
1,256x256,0.000090
1,256x256,0.000144
1,256x256,0.000064
1,256x256,0.000058
1,256x256,0.000054
1,256x256,0.000052
1,256x256,0.000141
1,256x256,0.000219
1,256x256,0.000168
1,256x256,0.000125
1,256x256,0.000121
1,256x256,0.000058
1,256x256,0.000055
1,256x256,0.000054
1,256x256,0.000053
1,256x256,0.000053
