Spheres,Resolution,Time
1,74x74,0.000089
1,74x74,0.000048
1,74x74,0.000034
1,74x74,0.000034
1,74x74,0.000033
1,74x74,0.000034
1,74x74,0.000033
1,74x74,0.000033
1,74x74,0.000035
1,74x74,0.000035
1,74x74,0.000031
1,74x74,0.000032
1,74x74,0.000032
1,74x74,0.000034
1,74x74,0.000033
1,74x74,0.000032
1,74x74,0.000039
1,74x74,0.000041
1,74x74,0.000039
1,74x74,0.000034
1,74x74,0.000034
1,74x74,0.000034
1,74x74,0.000034
1,74x74,0.000034
1,74x74,0.000033
1,74x74,0.000034
1,74x74,0.000033
1,74x74,0.000034
1,74x74,0.000034
1,74x74,0.000035
1,74x74,0.000040
1,74x74,0.000034
1,74x74,0.000033
1,74x74,0.000077
1,74x74,0.000040
1,74x74,0.000032
1,74x74,0.000039
1,74x74,0.000041
1,74x74,0.000035
1,74x74,0.000031
1,74x74,0.000031
1,74x74,0.000030
1,74x74,0.000031
1,74x74,0.000031
1,74x74,0.000031
1,74x74,0.000031
1,74x74,0.000030
1,74x74,0.000031
1,74x74,0.000031
1,74x74,0.000031
