Spheres,Resolution,Time
1,411x411,0.000114
1,411x411,0.000075
1,411x411,0.000070
1,411x411,0.000076
1,411x411,0.000073
1,411x411,0.000072
1,411x411,0.000075
1,411x411,0.000072
1,411x411,0.000073
1,411x411,0.000073
1,411x411,0.000072
1,411x411,0.000073
1,411x411,0.000074
1,411x411,0.000069
1,411x411,0.000068
1,411x411,0.000068
1,411x411,0.000069
1,411x411,0.000068
1,411x411,0.000068
1,411x411,0.000088
1,411x411,0.000101
1,411x411,0.000084
1,411x411,0.000083
1,411x411,0.000082
1,411x411,0.000082
1,411x411,0.000080
1,411x411,0.000080
1,411x411,0.000081
1,411x411,0.000075
1,411x411,0.000074
1,411x411,0.000074
1,411x411,0.000079
1,411x411,0.000087
1,411x411,0.000085
1,411x411,0.000091
1,411x411,0.000091
1,411x411,0.000083
1,411x411,0.000085
1,411x411,0.000086
1,411x411,0.000087
1,411x411,0.000074
1,411x411,0.000073
1,411x411,0.000075
1,411x411,0.000085
1,411x411,0.000309
1,411x411,0.000132
1,411x411,0.000244
1,411x411,0.000202
1,411x411,0.000155
1,411x411,0.000149
