Spheres,Resolution,Time
1,208x208,0.000154
1,208x208,0.000054
1,208x208,0.000046
1,208x208,0.000046
1,208x208,0.000048
1,208x208,0.000046
1,208x208,0.000042
1,208x208,0.000200
1,208x208,0.000083
1,208x208,0.000071
1,208x208,0.000055
1,208x208,0.000056
1,208x208,0.000054
1,208x208,0.000048
1,208x208,0.000047
1,208x208,0.000046
1,208x208,0.000053
1,208x208,0.000048
1,208x208,0.000046
1,208x208,0.000045
1,208x208,0.000043
1,208x208,0.000044
1,208x208,0.000045
1,208x208,0.000048
1,208x208,0.000048
1,208x208,0.000056
1,208x208,0.000056
1,208x208,0.000052
1,208x208,0.000050
1,208x208,0.000052
1,208x208,0.000053
1,208x208,0.000053
1,208x208,0.000051
1,208x208,0.000056
1,208x208,0.000048
1,208x208,0.000042
1,208x208,0.000042
1,208x208,0.000041
1,208x208,0.000041
1,208x208,0.000044
1,208x208,0.000054
1,208x208,0.000048
1,208x208,0.000039
1,208x208,0.000039
1,208x208,0.000039
1,208x208,0.000040
1,208x208,0.000039
1,208x208,0.000038
1,208x208,0.000038
1,208x208,0.000038
