Spheres,Resolution,Time
1,85x85,0.000151
1,85x85,0.000048
1,85x85,0.000038
1,85x85,0.000042
1,85x85,0.000036
1,85x85,0.000033
1,85x85,0.000033
1,85x85,0.000034
1,85x85,0.000033
1,85x85,0.000033
1,85x85,0.000033
1,85x85,0.000033
1,85x85,0.000032
1,85x85,0.000037
1,85x85,0.000034
1,85x85,0.000033
1,85x85,0.000034
1,85x85,0.000034
1,85x85,0.000034
1,85x85,0.000033
1,85x85,0.000034
1,85x85,0.000034
1,85x85,0.000034
1,85x85,0.000034
1,85x85,0.000033
1,85x85,0.000034
1,85x85,0.000035
1,85x85,0.000033
1,85x85,0.000033
1,85x85,0.000033
1,85x85,0.000034
1,85x85,0.000034
1,85x85,0.000034
1,85x85,0.000034
1,85x85,0.000034
1,85x85,0.000033
1,85x85,0.000034
1,85x85,0.000043
1,85x85,0.000050
1,85x85,0.000053
1,85x85,0.000040
1,85x85,0.000040
1,85x85,0.000038
1,85x85,0.000040
1,85x85,0.000038
1,85x85,0.000037
1,85x85,0.000038
1,85x85,0.000038
1,85x85,0.000036
1,85x85,0.000040
