Spheres,Resolution,Time
1,210x210,0.000097
1,210x210,0.000061
1,210x210,0.000045
1,210x210,0.000055
1,210x210,0.000049
1,210x210,0.000044
1,210x210,0.000041
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000042
1,210x210,0.000044
1,210x210,0.000042
1,210x210,0.000043
1,210x210,0.000042
1,210x210,0.000042
1,210x210,0.000042
1,210x210,0.000041
1,210x210,0.000041
1,210x210,0.000042
1,210x210,0.000044
1,210x210,0.000040
1,210x210,0.000038
1,210x210,0.000039
1,210x210,0.000038
1,210x210,0.000039
1,210x210,0.000040
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000038
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000038
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000040
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000040
1,210x210,0.000039
1,210x210,0.000039
1,210x210,0.000040
1,210x210,0.000039
1,210x210,0.000039
