Spheres,Resolution,Time
1,180x180,0.000127
1,180x180,0.000043
1,180x180,0.000039
1,180x180,0.000039
1,180x180,0.000039
1,180x180,0.000038
1,180x180,0.000039
1,180x180,0.000038
1,180x180,0.000039
1,180x180,0.000039
1,180x180,0.000038
1,180x180,0.000039
1,180x180,0.000038
1,180x180,0.000039
1,180x180,0.000038
1,180x180,0.000042
1,180x180,0.000039
1,180x180,0.000038
1,180x180,0.000038
1,180x180,0.000037
1,180x180,0.000038
1,180x180,0.000046
1,180x180,0.000041
1,180x180,0.000042
1,180x180,0.000041
1,180x180,0.000042
1,180x180,0.000041
1,180x180,0.000043
1,180x180,0.000038
1,180x180,0.000037
1,180x180,0.000038
1,180x180,0.000038
1,180x180,0.000037
1,180x180,0.000037
1,180x180,0.000036
1,180x180,0.000038
1,180x180,0.000036
1,180x180,0.000037
1,180x180,0.000038
1,180x180,0.000038
1,180x180,0.000037
1,180x180,0.000038
1,180x180,0.000038
1,180x180,0.000038
1,180x180,0.000038
1,180x180,0.000044
1,180x180,0.000044
1,180x180,0.000044
1,180x180,0.000040
1,180x180,0.000039
