Spheres,Resolution,Time
1,344x344,0.000158
1,344x344,0.000075
1,344x344,0.000067
1,344x344,0.000063
1,344x344,0.000059
1,344x344,0.000068
1,344x344,0.000076
1,344x344,0.000066
1,344x344,0.000061
1,344x344,0.000059
1,344x344,0.000064
1,344x344,0.000068
1,344x344,0.000062
1,344x344,0.000060
1,344x344,0.000062
1,344x344,0.000062
1,344x344,0.000058
1,344x344,0.000062
1,344x344,0.000061
1,344x344,0.000076
1,344x344,0.000079
1,344x344,0.000097
1,344x344,0.000069
1,344x344,0.000061
1,344x344,0.000061
1,344x344,0.000061
1,344x344,0.000061
1,344x344,0.000061
1,344x344,0.000061
1,344x344,0.000061
1,344x344,0.000061
1,344x344,0.000200
1,344x344,0.000065
1,344x344,0.000062
1,344x344,0.000127
1,344x344,0.000061
1,344x344,0.000060
1,344x344,0.000060
1,344x344,0.000061
1,344x344,0.000059
1,344x344,0.000060
1,344x344,0.000061
1,344x344,0.000060
1,344x344,0.000060
1,344x344,0.000059
1,344x344,0.000065
1,344x344,0.000060
1,344x344,0.000059
1,344x344,0.000060
1,344x344,0.000060
